REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,title_neg,title_neu,title_pos,title_compound,body_neg,body_neu,body_pos,body_compound
724002593,2019-11-05 00:00:00.000,5,Unique Gardens,You donâ€™t have to be a gardener to be impressed by these gardens. We were very impressed with them both day and night.,2019-10-01 00:00:00.000,Friends,2020-01-25 19:59:10.081,LynetteT885,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.763,0.237,0.7351
366540155,2016-04-23 00:00:00.000,5,You'll spend hours here,"There's something about this place that will keep you fascinated for hours, walking around and enjoying the sound of the water.",2016-03-01 00:00:00.000,Family,2020-01-29 11:58:02.701,JoshuaLyman,United States,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.745,0.255,0.7579
363784141,2016-04-13 00:00:00.000,5,World Class Gallery,"The old supreme court and city hall buildings have been remodelled in a brilliant way to create the New National Gallery of Singapore. When we visited the main exhibition was presented in conjunction with the Pompidou Centre of Paris and later in 2016 there will be one in conjunction with the Tate Gallery, London. Leave more time than you think you will need here, there is a lot to see.",2016-04-01 00:00:00.000,Couples,2020-01-30 13:12:33.053,Devonfish,United Kingdom,National Gallery Singapore,"Art, History & Culture","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",0.0,1.0,0.0,0.0,0.016,0.857,0.127,0.8519
355980611,2016-03-16 00:00:00.000,5,gold standard attraction,The total experience was above and beyond anything I have seen in the past.The total area in the flower dome and the cloud forest was incredible and the way the layout was planned made it all worth while.i would say that at least a whole day should be planned for this visit as there is so much to see.To see the attractions all illuminated it as worth a visit at nighttime.,2016-03-01 00:00:00.000,Couples,2020-01-25 18:57:49.932,frank b,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.4,0.6,0.4588,0.0,0.908,0.092,0.6808
386800306,2016-06-28 00:00:00.000,4,Heritage trail,Back to nature stroll and embrace the openness. It was nice to visit the old oak tree in the compound. An opportunity to pick saga seeds as its trees are rare in Singapore nowadays.,2015-12-01 00:00:00.000,Family,2020-01-26 10:03:36.614,Judy N,Singapore,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",0.0,1.0,0.0,0.0,0.0,0.744,0.256,0.8519
654435971,2019-02-24 00:00:00.000,5,The real Singapore!,"If you have had enough of the big name brands in giant shopping malls, then it's time to hang out in Chinatown. Eclectic and exciting, you can buy cheap gifts and eat well on a budget.",2019-02-01 00:00:00.000,Couples,2020-01-30 11:58:30.523,monipod,Australia,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,1.0,0.0,0.0,0.0,0.862,0.138,0.6486
462813583,2017-02-26 00:00:00.000,5,Must see museum,"Part of the Marina Bay Sands is the curiously shapes Art Science Museum. Its exhibitions are world class and its design is iconic. It is symbolic of the welcoming hand of Singapore with 10 fingers. Natural light filters in through the tip of each finger so the exhibits are seen in the best light. There are 21 galleries spread over three storeys with a total floor space of about 50,000 sq ft._x000D_
As the name suggests, ArtScience Museum at Marina Bay Sands beautifully fuses art and science to tell fascinating stories. This premier venue houses a constantly changing line-up of major international touring exhibitions, brought in through collaborations with organisations such as the American Museum of Natural History, the Smithsonian Institute and world-renowned furniture designer Herman Miller.",2017-02-01 00:00:00.000,Friends,2020-01-30 14:11:01.794,Dodgemcars,Australia,ArtScience Museum at Marina Bay Sands,"Art, History & Culture","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",0.0,1.0,0.0,0.0,0.0,0.84,0.16,0.9702
530373400,2017-10-06 00:00:00.000,5,Tranquility from the busy cut centre,Too much to see in one visit Pick up a map and decide how to make best use if your time Wonderful experience!,2017-10-01 00:00:00.000,Couples,2020-01-26 10:27:51.003,777SarahB777,United Kingdom,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",0.236,0.449,0.315,0.1779,0.0,0.709,0.291,0.8478
342749893,2016-01-26 00:00:00.000,4,A great place to start your adventure in Chinatown,The Temple is easy to locate and enter in Chinatown and can be visited in all weather. There are some requirements re clothing but nothing over the top. We were lucky to arrive as some event was taking place and able to watch what was happening. The people are friendly and there are signs and guides to assist both in behaviour and providing historical notes. There is a lift to enable people to move between floors and experience all of the building. There are some amazing sights and historical items on open display. There is a rooftop garden and a quiet pray room. It was hard to fathom at the end such a place of peace and tranquillity existing alongside the brothels and joss houses as it did in earlier times. Once you finish here you can dive into the shopping and food along the street.,2015-09-01 00:00:00.000,Family,2020-01-30 00:02:19.979,Paul C,Australia,Buddha Tooth Relic Temple and Museum,"Art, History & Culture","288 South Bridge Road, Singapore 058840, Singapore",0.0,0.484,0.516,0.7506,0.021,0.816,0.163,0.9778
477602309,2017-04-21 00:00:00.000,5,Unbelievable!!!!,"The evening did not start well ..... the crowds were huge and we were queuing for a 2015 entry from 1945. Throngs of people just standing in heat and humidity. Once inside, it took is 45min in the tram queue, but this moved steadily. So moods were not great initially ....._x000D_
_x000D_
But when the tram ride started, we were left breathless. Every pen had animals and they were so close. The tour explanation was great, and pace was good. They have large animals like elephants, rhino and lions which were very impressive. It is more like a safari than a zoo. Our kids are still talking about it. Afterwards you can walk some trails, but for families with kids, the tram ride pretty much covers it._x000D_
_x000D_
So be prepared for an initial mass scrum, but the end result is worth it.",2017-04-01 00:00:00.000,Family,2020-01-30 15:02:49.332,hafedha,Bahrain,Night Safari,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.062,0.779,0.159,0.9434
454432001,2017-01-24 00:00:00.000,5,Worthy of 6 or more stars,"There's a reason GBTB is the No 1 attraction in Singapore - it is sensational. There's nothing I can add to the thousands of glowing reviews this place has already received, so I'll limit it to this._x000D_
""If you visit Singapore without visiting 'Gardens' you will have missed not only a superb attraction but also an example of some fine engineering ingenuity and some of the best customer service standards you are ever likely to encounter"".",2017-01-01 00:00:00.000,Family,2020-01-25 15:44:37.719,PANTHER029,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.58,0.42,0.4404,0.066,0.787,0.148,0.825
395196073,2016-07-21 00:00:00.000,5,Beautiful,"I was shocked to find this Temple right in the middle of a modern day plaza, but we did and I was floored to see the beauty of what lies behind the facade. Now this is a functioning buddhist temple and we got lucky to see a ceremony of sorts. But if you are a female you must cover your legs and shoulders which I gladly did. They offer shawls and a wrap around skirt of sorts at the front door. My daughter who was in a tank top did not need to cover up due to her young age. This temple is beautiful and amazing and mystical... mystical you ask, yes it supposedly houses the Tooth relic which is believed to ward off evil. You can just feel the energy in the air.... so beautiful",2016-07-01 00:00:00.000,Family,2020-01-30 00:01:06.156,Chriscq,United States,Buddha Tooth Relic Temple and Museum,"Art, History & Culture","288 South Bridge Road, Singapore 058840, Singapore",0.0,0.0,1.0,0.5994,0.07,0.707,0.223,0.9795
612382385,2018-08-31 00:00:00.000,5,Busy road with lots of shopping options,Our hotel was situated on Orchard road. Lot's & lot's of shopping options & malls. Lots of eating options as well. Almost all major hotels situated on Orchard road.,2018-08-01 00:00:00.000,Family,2020-01-30 02:25:01.159,Vinod K,India,Orchard Road,Precinct & Street,"Singapore, Singapore",0.0,1.0,0.0,0.0,0.0,0.925,0.075,0.2732
392769331,2016-07-15 00:00:00.000,5,Be prepared to spend some time to see the Gallery,"My first visit to the National Gallery Singapore and what a great surprise. Housed in the combined structures of the old City Hall & Supreme Court, tge building itself is worth the visit but pay the entry fee and experience the numerous galleries with collections of varied interests._x000D_
Allow at least half a day, if not more, to experience the collections and visit one of the several options for a meal. From sandwiches in one cafe to local and other delights in one of the others. Lots of choice for all budgets.",2016-07-01 00:00:00.000,Couples,2020-01-30 13:12:16.212,Archie400,Australia,National Gallery Singapore,"Art, History & Culture","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",0.0,0.826,0.174,0.2263,0.017,0.837,0.147,0.891
339106981,2016-01-11 00:00:00.000,5,amazing christmas lights,"We visited gardens by the bay in late December when the Christmas lights were in their full glory, it was truly an amazing experience. We travelled to the gardens using the MRT Bayview was the closest station it is then quiet a long walk to the gardens by the bay exit a short walk from the exit is the ticket office where you can buy entrance to the plant houses, it costs $28 an adult for the pair also you can buy for $3 an on off shuttle bus you can travel as many times as you want well worth the cost it saves your legs for far better things especially some relief from the heat. There is also a children`s park bring shorts and a towel the kids can have a run round the water fountains and sprinklers my grand daughter had a ball. there is also satay by the bay another walk 10 min. along the river where there is a food hawkers market it was very busy when we were there but the food was very good with plenty of choice._x000D_
The light and music show near the giant trees is very good and well put together. We never had time to visit the plant houses this time so I cannot pass comment but what we saw was fantastic and well worth a visit you will definitely need more than the 5 hours we spent there to do the place justice. We are back again this year and do the things we missed on our last trip",2015-12-01 00:00:00.000,Family,2020-01-25 16:24:50.876,tony j,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.345,0.655,0.5859,0.01,0.826,0.164,0.9901
619289094,2018-09-25 00:00:00.000,3,Night safari review,"My partner and I and her sister and her partner came to the night safari the day after going to the zoo... I preferred the zoo at night as the main animals come to life at night, so thereâ€™s a bit more action going on._x000D_
_x000D_
Now to the nitty gritty part of the experience. Firstly you have to book a time you want to attend but I really think that doesnâ€™t matter as itâ€™s a mad house when you actually turn up on the night. There are massive lines to get on the trams, so you could be waiting a long time... The best thing I recommend to do is walk to the feeding as by the time you get on the tram youâ€™ll probably miss it. So get there nice and early and go to the feedings and thereâ€™s also other shows on that we missed as they were all booked out by the time you got on the tram and back again._x000D_
So my best advice is find out the feeding times, go to those, go to the shows and then jump on the tram. All in all still a good experience.",2018-07-01 00:00:00.000,Couples,2020-01-30 15:22:36.373,697frazk,Indonesia,Night Safari,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.043,0.838,0.119,0.9524
458609263,2017-02-11 00:00:00.000,5,Superb supertrees. Don't miss it,Make sure you visit in the early evening so you can appreciate the structures before and after it gets dark. Great vision by the city of Singapore. These are amazing and once they light up at night it's terrific. Bring the camera and some bug spray. Great family activity.,2017-01-01 00:00:00.000,Family,2020-01-29 18:12:37.815,aidsnang,New Zealand,Supertree Grove,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",0.0,0.351,0.649,0.6751,0.0,0.653,0.347,0.9697
660073572,2019-03-21 00:00:00.000,5,Wow this is huge with awesome views.,"Went on this and couldn't believe how big it is. Was a very quiet afternoon so only my hubby and myself on it which was great. Was lovely with awesome views . I did get bored after a while as it took a while._x000D_
Great thing to do while in Singapore",2019-03-01 00:00:00.000,Couples,2020-01-28 11:49:44.861,Sonja G,Australia,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.282,0.718,0.8807,0.035,0.693,0.272,0.9432
541428313,2017-11-16 00:00:00.000,5,Perfect views,"Another must in Singapore is the cable car ride. The view is like no other, and it allows you to appreciate this splendid city. There are three routes, and I encourage you to take all of them!",2017-11-01 00:00:00.000,Couples,2020-01-29 19:12:08.575,0cean12,United States,Singapore Cable Car,Leisure & Recreation,"109 Mount Faber Road Faber Peak, Singapore 099203, Singapore",0.0,0.213,0.787,0.5719,0.047,0.667,0.286,0.902
347050104,2016-02-12 00:00:00.000,5,Expectacular!,"We tried it this morning as the weather was good and there was no line up. It was quiet actually, just the perfect time. It takes only 30 minutes but the view is great.",2016-02-01 00:00:00.000,Couples,2020-01-28 12:19:05.251,NiltonTeixeira,Canada,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,1.0,0.0,0.0,0.039,0.722,0.239,0.8537
667565799,2019-04-19 00:00:00.000,5,Lovely precinct by the bay,"Great place to meet, wander about or grab a bite to eat. Beautiful outlook. Be sure to get on a riverboat and view the laser-light show each night",2019-03-01 00:00:00.000,Couples,2020-01-29 23:03:36.841,LisaMS-4,Australia,Marina Bay,Precinct & Street,"Marina Boulevard, Singapore 018980, Singapore",0.0,0.513,0.487,0.5859,0.0,0.691,0.309,0.8834
541240991,2017-11-16 00:00:00.000,5,A very nice place to visit in the evening,"We went there at dusk, therefore we can see both the day and night views of the grove._x000D_
_x000D_
I would say the night view is very striking with all the trees powered with lights._x000D_
_x000D_
Many tourist visit this place as well as the locals jogging around.",2017-10-01 00:00:00.000,Couples,2020-01-29 18:27:54.743,Cecilia C,Canada,Supertree Grove,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",0.0,0.694,0.306,0.4754,0.0,0.956,0.044,0.2732
540088315,2017-11-11 00:00:00.000,5,Incredible experience,Such an beautiful place and so typically Singapore. Head up to the cloud walk and make your way down from the top if you are okay with heights. We went on a Sunday evening and it was quite busy but still worth it. Plenty of places to wander around in the gardens when you are done.,2017-10-01 00:00:00.000,Couples,2020-01-29 12:20:19.608,AliE124,Thailand,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.87,0.13,0.6858
555100312,2018-01-21 00:00:00.000,5,Cloud Forest Excellent - visited by day and night,"Cloud Garden was Excellent we were in there for the misting which gave some good pics. Spent time in the gardens. A couple of days latter we visited in the evening for the SuperTree light / sound show - that was very good, the main gardens were very different in the evening worth the 2 visits.",2018-01-01 00:00:00.000,Couples,2020-01-25 17:29:44.020,ShayneBB,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.654,0.346,0.5719,0.0,0.808,0.192,0.886
492340269,2017-06-12 00:00:00.000,4,Beautiful walk and photos,For a relaxing walk and a spot of fishing in the centre of Singapore this is lovely. Get your fishing gear on Beach Road and head over to chat with the locals. Bring and hat and sunscreen and some water. Great for nature and animal spotting. Just watch out for the flying golf-balls.,2017-05-01 00:00:00.000,Family,2020-01-30 09:40:53.202,Erin_Dooley,United Kingdom,MacRitchie Reservoir,Nature & Wildlife,"Off Lornie Road, Singapore, Singapore",0.0,0.435,0.565,0.5994,0.0,0.812,0.188,0.9022
531516983,2017-10-10 00:00:00.000,5,One of the â€œmust seeâ€ places in Singapore,"A wonderful journey through two pavilions filled with beautiful flowers, plants and waterfalls. Well worth the cost of entry. Also a magical place at night.",2017-09-01 00:00:00.000,Couples,2020-01-25 17:41:31.213,pmcleans,United States,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.621,0.379,0.891
612988668,2018-09-02 00:00:00.000,3,Too many monkeys,I was expecting more animals but most of what I can see were different kind of monkeys....way too many monkeys...my kids enjoyed the kids world though...,2018-08-01 00:00:00.000,Family,2020-01-26 11:42:10.167,danishahir,Singapore,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.0,0.838,0.162,0.6652
721657926,2019-10-27 00:00:00.000,5,Beautiful and peaceful,We visited the Gardens on a hot and humid day and enjoyed the beautiful and serene environment. A must-do when in a Singapore.,2019-10-01 00:00:00.000,Couples,2020-01-25 16:30:04.412,Ravyboy,New Zealand,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.123,0.877,0.7964,0.0,0.625,0.375,0.8807
557519853,2018-01-31 00:00:00.000,4,Nice early morning walk.,"Decent gardens for early morning exercise or walking. Did start to get real busy after 11am, once tourists started to arrive.",2018-01-01 00:00:00.000,Couples,2020-01-26 10:24:27.388,Connovar75,United Kingdom,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",0.0,0.517,0.483,0.4215,0.0,1.0,0.0,0.0
515048060,2017-08-19 00:00:00.000,3,OK park,It is near National Museum. You will find the sign when you exit the museum. The park is known for the place where british surrendered to japanese.,2017-06-01 00:00:00.000,Solo,2020-01-30 09:37:18.662,minimize940314,United States,Fort Canning Park,Leisure & Recreation,"River Valley Rd, Singapore 179038, Singapore",0.0,0.254,0.746,0.4466,0.0,1.0,0.0,0.0
473354013,2017-04-07 00:00:00.000,5,The most peaceful and technologically advanced park in the world,"From the supertree groves which had a stunning bridge with views of the city to the flower and cloud domes with stunning scenes about earth, gardens by the bay is the best attraction and place to spend time of all Singapore. It has wide walkways with paths going through amazing scenes of tropical plants as well as incredible wides of the city with the lake surrounding the gardens. It is also a good idea to take a break after the long walks in one of the many cafes or go to the flower dome or the cloud dome with a ticket to see the most amazing vegetation this world has to offer.",2017-04-01 00:00:00.000,Family,2020-01-25 15:38:43.699,ersanli15,United Arab Emirates,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.593,0.407,0.6697,0.0,0.8,0.2,0.975
475806891,2017-04-15 00:00:00.000,5,"Excellent, but avoid River Safari","The Rain Forest was a MUST SEE. The Zoo is awesome, but River Safari, Amazon Cruise, and Night Safari were less so.",2017-04-01 00:00:00.000,Solo,2020-01-26 13:03:51.747,smithdoi,China,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.344,0.368,0.288,-0.1154,0.0,0.805,0.195,0.5574
633602674,2018-11-15 00:00:00.000,5,Amazing Views over City of Singapore and the Harbour!,"I was so worried as I am usually getting sick of heights, but I really wanted to see Singapore from the top. It goes very slow, I didn't really feel much moving, no swinging or anything. We were lucky, it was a Tuesday, early afternoon. There was no long waiting, approx. 5-10 min., Ticket cost 33.00 SGD p.Adult, takes around 30min. We were 7 person together in one cabin. We didn't book in advance because we wanted to wait for a day with clear skies. As Singapore has a tropic climate, the weather can change easily and start raining. It was a great experience. Amazing views. Definatly a must do!",2018-09-01 00:00:00.000,Couples,2020-01-28 11:51:51.178,Moca m,United Arab Emirates,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.662,0.338,0.6239,0.077,0.731,0.191,0.952
552752288,2018-01-09 00:00:00.000,5,Amazing views,"Bigger than the London eye, great views. We went at night and the light show was going on down at the bay (8 and 9 p.m.) Very pleasant way to see the city.",2018-01-01 00:00:00.000,Family,2020-01-28 11:25:58.287,bette13,United States,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.208,0.792,0.5859,0.0,0.72,0.28,0.9061
675865324,2019-05-23 00:00:00.000,5,Time out,So much thought and hard work has created this beautiful place. A lovely peaceful setting so you can wander round and appreciate the varieties from around the world. Amazing to think that if we donâ€™t do something soon a lot of these plants will be extinct in their natural habitat. Thought provoking,2019-05-01 00:00:00.000,Couples,2020-01-25 16:38:01.887,vanessapE3548ZC,France,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.048,0.614,0.339,0.9658
729307762,2019-11-28 00:00:00.000,5,Visit,"A great collection of orchids displayed in the best possible way. Some renovation is ongoing but will enhance these features greatly. Many celebrities named orchids are on display like those named after Margaret Thatcher, Princess Diana, various presidents and Kings. Great to get close to the best orchids and new hybrids too.",2019-11-01 00:00:00.000,Solo,2020-01-29 11:09:16.692,drchlow,Singapore,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",0.0,1.0,0.0,0.0,0.0,0.699,0.301,0.9676
530670108,2017-10-07 00:00:00.000,4,Gorgeous birds!,"Spent half a day at the bird park. Although I'd purchased tickets online (to avoid the queues), I still had to queue at a ticket window to get the actual ticket???! WTF? Once we got in, mu blood pressure went down as we sought out the many & varied bird species. Easy to spend longer there, esp with children in tow. Gift shop is expensive (of course).",2017-10-01 00:00:00.000,Couples,2020-01-29 17:50:17.988,fjsmithPerth,Australia,Jurong Bird Park,Nature & Wildlife,"2 Jurong Hill Jurong Bird Park, Singapore 628925, Singapore",0.0,0.189,0.811,0.6476,0.138,0.784,0.078,-0.6581
456885586,2017-02-03 00:00:00.000,5,Superlative!,"Incredible that such a wonderful park is free! OK some of the internal attractions are not but well worth their price anyway. The environment is so relaxing, so well kept, cleam, peaceful.",2017-02-01 00:00:00.000,Friends,2020-01-25 20:40:40.255,P J,Switzerland,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.137,0.467,0.396,0.9215
484875294,2017-05-17 00:00:00.000,5,An amazing place,"If you have a late flight fill in your late morning to mid afternoon here. it is amazing and well worth it. If you travel Singapore airlines you will get a reduced admission rate, take your boarding pass...",2017-04-01 00:00:00.000,Friends,2020-01-29 13:02:32.115,Margaret M,United States,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.345,0.655,0.5859,0.0,0.809,0.191,0.7783
644871260,2019-01-10 00:00:00.000,5,What a nice ride,"A must if you enjoy heights...and even if you donâ€™t, this is a wonderful way to get a birds eye view of Singapore. Take in the busy shipping lanes, the various city sights, all from the comfort and silent travel.screens located in the pod display the various attraction. Staff are very helpful and ensure the pods are not overloaded. Donâ€™t miss this treat.",2019-01-01 00:00:00.000,Solo,2020-01-28 12:21:50.592,JudiH763,Australia,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.417,0.583,0.4215,0.0,0.694,0.306,0.9679
558033493,2018-02-03 00:00:00.000,4,Amazing,Itâ€™s a very good place to have a great view of Marina Bay Sand. You can have beautiful shots when youâ€™re up there on those super trees.,2017-12-01 00:00:00.000,Friends,2020-01-25 20:21:39.014,trannguyen2711,Vietnam,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.0,1.0,0.5859,0.0,0.582,0.418,0.9441
360222218,2016-03-31 00:00:00.000,5,Best place for a 2 year old to run around,"We took a taxi from Singapore city (was around $20-25 and took around 20-25min)_x000D_
_x000D_
We went early and did the zoo breakfast. Book early and request a table near were the orangutans sit. Breakfast was pricey but there was a great selection of food. Make sure you get there early as it can get pretty busy and gives you time to eat your food then line up to see/get photo taken with the orangutans._x000D_
_x000D_
Get a program for the zoo so you can see the animal shows. We only did the elephant one, which was ok._x000D_
_x000D_
Our little boy loved it! He ran around the zoo for 4 hours!_x000D_
_x000D_
I would recommend not booking a tour from your hotel. It's cheaper and easier to get a taxi there and buy your tickets at the zoo and book/reserve your breakfast over the zoo website. Plus a tour usually gives you a time limit. they drop you off at 9am and pick you up at 12. That's not enough time to see everything. Getting a taxi means, when your toddler has decided he's had enough you can leave when you want._x000D_
_x000D_
Also recommend going at Non peak times (not school holidays or weekends) we went on a Tuesday and it wasn't crowded.",2016-03-01 00:00:00.000,Family,2020-01-26 12:23:43.259,annetheaussie2016,Australia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,0.625,0.375,0.6369,0.017,0.843,0.14,0.9849
458592172,2017-02-11 00:00:00.000,5,Cool visit if you have an hour left to spend,"It's well laid out and beautifully made, a nice spiral walk from the 'moutain' in a comfortable climate",2017-02-01 00:00:00.000,Business,2020-01-29 12:53:08.476,Ayan J,Netherlands,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.796,0.204,0.3182,0.0,0.502,0.498,0.8979
532538986,2017-10-13 00:00:00.000,5,"Second visit, still as moving","I visited this two years ago with teen no 1 so was pretty familiar with the displays but was still incredibly moved visiting a second time with teen number 2._x000D_
_x000D_
It was interesting just watching him move at his own speed.. He (15) is not normally big on reading museum information boxes, he just tends to move at a fairly rapid pace through museums, stopping at whatever catches his eye however he read pretty much every display box and was quite quiet and reserved afterwards. I could tell he was just processing it and needed time to take it all in, even though he did have a basic understanding of the story before going . The Individual tales moved him._x000D_
_x000D_
This is a must see for anyone interested in war history and certainly for any Australians because of the strong link to our war story. Its a bit tricky to get out there so we took a taxi to get there and then bus and metro home.",2017-10-01 00:00:00.000,Family,2020-01-31 10:28:32.490,Bad_Seed4,Australia,The Changi Museum,"Art, History & Culture","1000 Upper Changi Road North, Singapore 507707, Singapore",0.0,1.0,0.0,0.0,0.086,0.79,0.124,0.788
392411449,2016-07-14 00:00:00.000,4,Great view from the lounge,"One can easily mesmerised by the view from the top sky garden on the Marina Bay Sands Skypark. As the name entails, the view comes with a price of $20 per entrance. Worth the visit.",2016-02-01 00:00:00.000,Solo,2020-01-29 14:13:39.077,DonovanL116,Australia,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",0.0,0.494,0.506,0.6249,0.0,0.836,0.164,0.6249
655645013,2019-03-01 00:00:00.000,4,Nice,Lot of people meeting at that area itâ€™s good viewing and some of graduations Student come to take photos as the merlion of the city there to have luck and strengths .,2019-02-01 00:00:00.000,Solo,2020-01-30 02:04:39.013,noon86,Saudi Arabia,Merlion Park,"Art, History & Culture","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",0.0,0.0,1.0,0.4215,0.0,0.765,0.235,0.8225
529360816,2017-10-03 00:00:00.000,5,Kids loved it,"A great place to take the kids so they can shop for cheap gifts and toys. The whole place has a wonderful atmosphere especially when the sun goes down and all the markets light up._x000D_
_x000D_
I would recommend eating in one of the many restaurants on the mall. The delicious smells of fresh food being cooked, families sitting around sharing meals and chatting make the place so much fun.",2017-10-01 00:00:00.000,Family,2020-01-30 11:42:29.703,Jane A,Australia,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,0.339,0.661,0.5994,0.0,0.726,0.274,0.9708
364966338,2016-04-18 00:00:00.000,5,the best veggie food in Chinatown and the cheapest,Always fresh and great tasting food. All vegetarian but so good even a meat eater would be content. One of my favourite places.,2016-04-01 00:00:00.000,Couples,2020-01-30 00:14:03.089,Mick M,Singapore,Buddha Tooth Relic Temple and Museum,"Art, History & Culture","288 South Bridge Road, Singapore 058840, Singapore",0.0,0.656,0.344,0.6369,0.0,0.671,0.329,0.8523
588016721,2018-06-17 00:00:00.000,5,An amazing place I hope endures!,A unique place that my hotel happened to be right next to! The food is amazing and there is tons of shopping to do. Modest dress is a must in general but especially if visiting temples. People are nice and will help with directions!,2018-06-01 00:00:00.000,Family,2020-01-31 09:10:11.323,NationalParksTrails,United States,Little India,Precinct & Street,"Serangoon Road, Singapore, Singapore",0.0,0.3,0.7,0.7901,0.0,0.792,0.208,0.8816
382597708,2016-06-15 00:00:00.000,4,Better than the London eye - and cheaper and bigger!!,"Good views of the harbour and downtown Singapore. Air conditioned pods. Get there before ten to avoid queues. Staff helpful, price reasonable.",2016-06-01 00:00:00.000,Solo,2020-01-28 12:26:06.015,Caliente62,United Kingdom,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.697,0.303,0.5399,0.082,0.706,0.212,0.5423
