Unnamed: 0,REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,clean_text,Topic
85614,453195511,2017-01-19 00:00:00.000,5,Must visit,"This zoo is a place to visit while in Singapore, then visit it again as the night safari. The animals are well cared for, and the information as you go round very comprehensive. The staff are also very well informed. We always go when over here.",2017-01-01 00:00:00.000,Couples,2020-01-26 12:49:15.599,maryb744,United Kingdom,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",zoo place visit singapore visit night safari animal well care information go round comprehensive staff also well inform always go,Interaction with Animals
96369,527768662,2017-09-27 00:00:00.000,3,"Interesting, but overpriced.","I was really excited to go and see this attraction. The concept appealed to me and I went to walk around the park prior to the tour also. The tour itself was led by Nancy who was great. She knew a lot about the history and was also a very engaging speaker. I guess the issue is that she had kids and a wide range of people in the group (some of whom kept talking), which was a bit annoying. I've given 3*s though as I feel that it is pricey for what it is, especially in comparison to the other museums around which offer cheaper entry and free guided tours._x000D_
_x000D_
If you want a bit of WW2 history, then you can try the National Museum also, but at $18-22 per person for a 1h15 tour, this is at the top end of the market in Singapore.",2017-09-01 00:00:00.000,Solo,2020-01-30 04:54:22.587,CraigM88,United Kingdom,Battlebox,"Art, History & Culture","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",really excite go see attraction concept appeal go walk around park prior tour also tour lead nancy great knew lot history also engage speaker guess issue kid wide range people group kept talk bit annoy give though feel pricey especially comparison museum around offer cheaper entry free guide toursxd xd want bit ww history try national museum also per person h tour top end market singapore,Artwork Quality
55791,355490545,2016-03-15 00:00:00.000,5,BEAUTIFUL!,Went to the Flower Dome with family over Christmas and loved all the beauty and variety of the plants/flowers.,2015-12-01 00:00:00.000,Friends,2020-01-30 01:15:37.430,tamitoohey,Singapore,Flower Dome,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",go flower dome family christmas love beauty variety plantsflowers,Garden Tour
61874,647895705,2019-01-24 00:00:00.000,4,Lots of conservative building,"Good to see the older part of Singapore._x000D_
_x000D_
Get local cuisine from the Hawker Centre at Smith Street. If you need China Chinese food, there are tons of it too._x000D_
_x000D_
You can find cheap drinking holes or just join the locals and drink at the Hawker centres!",2019-01-01 00:00:00.000,Friends,2020-01-30 12:51:37.634,J_YC_Wee,Singapore,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",good see old part singaporexd xd get local cuisine hawker centre smith street need china chinese food ton tooxd xd find cheap drinking hole join local drink hawker centre,Shopping and Restaurant
27980,517258421,2017-08-25 00:00:00.000,5,Escape the heat and enjoy the views,Wonderfully cool dome to wander through. So many things to see and the walk from the top on the walkways is great.,2017-08-01 00:00:00.000,Couples,2020-01-29 12:22:27.312,BusinessBear,Australia,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",wonderfully cool dome wander many thing see walk top walkway great,Garden Tour
69582,460025068,2017-02-15 00:00:00.000,3,Expensive and touristy,"Real mixed bag of bars and restaurants here. Some friendly some rude, all expensive. Nice location and good overall atmosphere though",2017-02-01 00:00:00.000,Friends,2020-01-30 01:31:35.185,climberdiver123,United Kingdom,Clarke Quay,Precinct & Street,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",real mixed bag bar restaurant friendly rude expensive nice location good overall atmosphere though,Shopping and Restaurant
58318,343757051,2016-01-30 00:00:00.000,4,Good place for outdoor activities,"The park is along the beach and is quite expansive. After jogging, running or biking, you can stop at the park's hawker's center and indulge in sumptuous Singaporean food.",2016-01-01 00:00:00.000,Friends,2020-01-30 06:18:52.621,VincentRapisura,Philippines,East Coast Park,Leisure & Recreation,"Along East Coast Parkway and East Coast Park Service Road, Singapore 455486, Singapore",park along beach quite expansive jogging run biking stop park hawker center indulge sumptuous singaporean food,Garden Tour
51833,374471932,2016-05-19 00:00:00.000,5,A night to remember,"Came with a friend on the hopes of seeing the dome, was too late and decided to enjoy the flower lights. Lo and behold, at 8:30pm there's a Rhapsody of Lights and the flower lights are synchronized. It's opera music and I fell in love with the moment. It's a good place to be with family, friends or a loved one. A place I would definitely go back to... Esp at night!",2016-03-01 00:00:00.000,Friends,2020-01-25 20:54:29.953,xtncruz,Singapore,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",come friend hope see dome late decide enjoy flower light lo behold pm rhapsody light flower light synchronize opera music fell love moment good place family friend love one place would definitely go back esp night,Garden Tour
31499,489953774,2017-06-03 00:00:00.000,5,Beautiful Gardens!!,"The Gardens by the Bay are stunning. The cloud forest with its indoor waterfall was amazing, we would say that overall the gardens are all lovely including the Flower Dome and SuperTree Grove, we saw the light show at the SuperTree Grove in the evening the first night from the Dragonfly Bridge, but the next night we were in the SuperTree Grove, we would recommend the latter as you can hear the music too. There was another show later for the parks 5 year anniversary, so glad we were still there as they were both exciting and entertaining. Recommended!",2017-05-01 00:00:00.000,Couples,2020-01-25 17:56:24.949,Oz22,Canada,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",garden bay stun cloud forest indoor waterfall amaze would say overall garden lovely include flower dome supertree grove saw light show supertree grove even first night dragonfly bridge next night supertree grove would recommend latter hear music another show later park year anniversary glad still excite entertain recommend,Garden Tour
67189,515508517,2017-08-20 00:00:00.000,5,Shopping addiction,"I love shopping and high fashion so Orchard Road with its malls and stores is one of the best place in the world to splurge. However, the prices are generally higher than European countries. Just high tech has same prices or cheaper.",2017-07-01 00:00:00.000,Couples,2020-01-30 02:56:08.025,giorgiac381,Turkey,Orchard Road,Precinct & Street,"Singapore, Singapore",love shopping high fashion orchard road mall store one best place world splurge however price generally high european country high tech price cheaper,Shopping and Restaurant
45197,419649354,2016-09-18 00:00:00.000,5,Hot AF!,"Great visit, the turtles and birds are cool to watch. Only downside is the heat which absolutely killed me, but the wife and I still enjoyed our visit! I'd suggest to take the MRT up rather than walk all the way up Orchard Road.",2016-09-01 00:00:00.000,Couples,2020-01-26 10:42:15.042,X1052IIjohnm,Australia,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",great visit turtle bird cool watch downside heat absolutely kill wife still enjoy visit would suggest take mrt rather walk way orchard road,Garden Tour
79531,599402709,2018-07-25 00:00:00.000,5,Breakfast at the Zoo,Singapore Zoo itself is amazing. 6 of us also had breakfast with the Orangutans. It was an awesome and humbling experience. A visit to Singapore Zoo is a MUST.,2018-07-01 00:00:00.000,Friends,2020-01-26 13:11:31.446,michellerossiter7,Australia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",singapore zoo amaze u also breakfast orangutan awesome humble experience visit singapore zoo must,Interaction with Animals
48182,397032327,2016-07-26 00:00:00.000,5,Greenery to the power infinity..,Though Singapore itself is a garden but this one is an added point .. huge area to hang around n wide open space available for children to play around. Go early in the morning to avoid the heat n crowd. Duration along with Orchid garden - 3-4 hours. U need to walk a lot.,2016-07-01 00:00:00.000,Friends,2020-01-26 11:24:54.028,tomalbhattacharjee,India,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",though singapore garden one add point huge area hang around n wide open space available child play around go early morning avoid heat n crowd duration along orchid garden hour u need walk lot,Garden Tour
41255,442475479,2016-12-07 00:00:00.000,5,A paradise for tavellers!,This is not a garden in fact this is a paradise. The Orchids were so beautiful. There are little photo spots specially created for clicking the pics. Best to visit with kids and family and specially if you a nature lover.,2016-11-01 00:00:00.000,Couples,2020-01-29 10:59:38.070,pillanim,India,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",not garden fact paradise orchid beautiful little photo spot specially create click pic best visit kid family specially nature lover,Garden Tour
100628,422490662,2016-09-26 00:00:00.000,3,Nice Temple for a Quick Visit at Chinatown,"This is one of the main temples in Singapore. Located at Chinatown._x000D_
_x000D_
Entry is free. Be respectful and don't wear any shoes into the temple. There's signs to remind you to do that in front of the temple._x000D_
_x000D_
There's a lot of colour and statues that decorated around the whole temple. It only takes a little time to make your way around and cover the temple compound.",2016-09-01 00:00:00.000,Solo,2020-01-31 17:31:26.031,sarikei s,Australia,Sri Mariamman Temple,"Art, History & Culture","244 South Bridge Road Sri Mariamman Temple, Singapore 058793, Singapore",one main temple singapore locate chinatownxd xd entry free respectful not wear shoe temple sign remind front templexd xd lot colour statue decorate around whole temple take little time make way around cover temple compound,Artwork Quality
53715,365184921,2016-04-18 00:00:00.000,4,Great architecture,"While the gardens are free, if you want to climb above, you should buy tickets. You are going with a elevator above, but can go back also by stairs. It is not so long to walk over the trees.",2016-03-01 00:00:00.000,Friends,2020-01-29 18:55:14.927,Emidr3amz,Belgium,Supertree Grove,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",garden free want climb buy ticket go elevator go back also stair not long walk tree,Transportation and Tickets
79400,603297317,2018-08-06 00:00:00.000,5,What a great day out,Excellent day out. My wife and I took our travelling niece and nephew and had a great day. A lot of people donÃ¢â‚¬â„¢t realise if youÃ¢â‚¬â„¢re a resident or pr there is a decent discount,2018-08-01 00:00:00.000,Family,2020-01-26 11:43:31.860,Tom T,Singapore,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",excellent day wife take travel niece nephew great day lot people donatmt realise youatmre resident pr decent discount,Interaction with Animals
57289,348350241,2016-02-17 00:00:00.000,5,beautiful,Love to be in Singapore flyer.. its moving very slowly so you get lot of time to see around beautiful view of bay and city also marina bay five star hotel. Children and elderly who got phobia of giant wheel can also use this. I did it on day time and next time i will do in evening hours. Worth to visit. Dr Jain,2015-12-01 00:00:00.000,Family,2020-01-28 11:45:31.416,dedacain,India,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",love singapore flyer move slowly get lot time see around beautiful view bay city also marina bay five star hotel child elderly get phobia giant wheel also use day time next time even hour worth visit dr jain,Garden Tour
87323,412063367,2016-08-29 00:00:00.000,4,"nice to meet parrots, and nice place to climb..","if you like climbing, I really recommend!! If you aren't afraid of birds, you can go, It's so coooooool! however, you should really take care of mosquito bites!",2016-08-01 00:00:00.000,Friends,2020-01-29 18:02:16.881,yubinah,Singapore,Jurong Bird Park,Nature & Wildlife,"2 Jurong Hill Jurong Bird Park, Singapore 628925, Singapore",like climb really recommend not afraid bird go coooooool however really take care mosquito bite,Interaction with Animals
103104,352000008,2016-03-01 00:00:00.000,4,The design is modelled on human DNA,"After exploring Marina Bay Sands complex and the Art Science Museum, we met a unique looking pedestrian bridge. This bridge is only 6 years old. The design is modelled on human DNA. ItÃ¢â‚¬â„¢s another photo op. Happy Travelling!",2015-12-01 00:00:00.000,Couples,2020-01-30 06:03:14.845,Christina C,Canada,The Helix Bridge,"Art, History & Culture","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",explore marina bay sand complex art science museum met unique look pedestrian bridge bridge year old design model human dna itatms another photo op happy travel,Artwork Quality
23094,548499893,2017-12-22 00:00:00.000,5,Outstanding views of Singapore,This is the most spectator view of Singapore. This is truly a must see if you are visiting Singapore.,2017-12-01 00:00:00.000,Couples,2020-01-29 13:45:28.756,mdchristman,United States,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",spectator view singapore truly must see visit singapore,Garden Tour
6188,657444280,2019-03-10 00:00:00.000,5,Spectacular,"Went there at sunset to observe the evening light show_x000D_
They have shows at 6:45 pm and 7:45 pm_x000D_
The show was beautiful, and the background is spectacular_x000D_
The scenery is beautiful- it was a short cab ride from downtown Singapore_x000D_
It is a must on your visit to Singapore",2019-02-01 00:00:00.000,Couples,2020-01-25 16:46:13.267,MaxReh,United States,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",go sunset observe even light showxd show pm pmxd show beautiful background spectacularxd scenery beautiful short cab ride downtown singaporexd must visit singapore,Garden Tour
10000,631582369,2018-11-07 00:00:00.000,5,Gardens at Bay Singapore,Modern architecture. Magnificently created. Must visit by the tourist to Singapore to have the actual feel of the garden. Visit during evening will he ideal,2018-11-01 00:00:00.000,Couples,2020-01-25 16:57:10.284,dmnair2,India,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",modern architecture magnificently create must visit tourist singapore actual feel garden visit even ideal,Garden Tour
83801,500013161,2017-07-09 00:00:00.000,4,Lovely rainforest walk,"We enjoyed walking the whole length of the Southern Ridges. It was raining most of the way but we wore waterproof jackets and got on with it. The views were still fab, and it was amazing to see city high rise blocks right up next to the rainforest. I thought the walk might be more challenging but it was clearly marked paths and boardwalks all the way with not much steep gradient. There were signs in the forest saying what to do if you encounter monkeys, but sadly we did not. A great thing to do for free when you want to get away from the malls and manmade attractions of Singapore.",2017-05-01 00:00:00.000,Couples,2020-01-30 05:24:20.609,BeckyNW,United Kingdom,The Southern Ridges,Nature & Wildlife,"Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",enjoy walk whole length southern ridge rain way wore waterproof jacket get view still fab amaze see city high rise block right next rainforest thought walk might challenge clearly marked path boardwalk way not much steep gradient sign forest say encounter monkey sadly not great thing free want get away mall manmade attraction singapore,Interaction with Animals
36067,467156702,2017-03-14 00:00:00.000,5,A Place in Singapore you must visit if you like nature,A really wonderful place... A really nice environment.. Lots places for taking photo.. You can go there using MRT easily.,2017-03-01 00:00:00.000,Family,2020-01-25 15:40:30.483,naturetravelerism,Indonesia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",really wonderful place really nice environment lot place take photo go use mrt easily,Garden Tour
4764,666839980,2019-04-16 00:00:00.000,5,Annual visit to check out the changes,We love Gardens by the Bay - the plants are always changing; the various ecosystems seem to be updated on a yearly basis.,2018-11-01 00:00:00.000,Couples,2020-01-25 16:41:26.573,DHV2000,Singapore,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",love garden bay plant always change various ecosystem seem update yearly basis,Garden Tour
37695,459884005,2017-02-15 00:00:00.000,5,oh my goodness,"what can i say, this place is amazing - the gardens are so lovely, its nice and cool inside where you can escape the heat",2016-12-01 00:00:00.000,Couples,2020-01-25 18:13:49.909,JennyCraig-Forever,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",say place amaze garden lovely nice cool inside escape heat,Garden Tour
16629,580663849,2018-05-16 00:00:00.000,4,"Interesting, old school creepy theme park","This is worth seeing. Cultural gem. It is free, it is old school. The ten courts of hell is a bit unsettling. Not that it is creepy to visit as much as the folklore behind it. This is a good insight into old Chinese folklore, brought to you by the guys behind Tiger Balm. Fun, old school entertainment",2018-05-01 00:00:00.000,Couples,2020-01-30 09:27:31.561,Robert T,United States,Haw Par Villa,Leisure & Recreation,"262 Pasir Panjang Road Haw Par Villa | 1-min walk from Haw Par Villa MRT Station, Singapore 118628, Singapore",worth see cultural gem free old school ten court hell bit unsettle not creepy visit much folklore behind good insight old chinese folklore brought guy behind tiger balm fun old school entertainment,Transportation and Tickets
93131,622251886,2018-10-05 00:00:00.000,5,A snapshot of what Singapore is,"Everytime i go to Singapore, i never fail to drop by the Merlion Park. It has an exhilarating view of what is to be an urban haven. It seems that the Merlion is always looking at the view surrounding him, from the Esplanade to the Singapore Flyer, Marina Bay Sands, and the tall skyscrapers. It also gives a good view of the clean Singapore River.",2018-09-01 00:00:00.000,Couples,2020-01-30 01:50:27.988,sabi0james,Philippines,Merlion Park,"Art, History & Culture","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",everytime go singapore never fail drop merlion park exhilarate view urban seem merlion always look view surround esplanade singapore flyer marina bay sand tall skyscraper also give good view clean singapore river,Artwork Quality
3397,679198251,2019-06-05 00:00:00.000,5,nicely maintain and freshly flowers,"was there yesterday. those flowers were beautiful. the roses, surprises that so many colors and the smell were good too.",2019-06-01 00:00:00.000,Family,2020-01-29 11:31:57.628,Sim W,Singapore,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",yesterday flower beautiful rose surprise many color smell good,Garden Tour
42593,435710794,2016-11-09 00:00:00.000,5,Gardens Visit,Lovely place to visit. the gardens are beautiful. They haved been well designed and I love how environmentally friendly they are. An oasis in Singapore. Well worth a visit.,2016-09-01 00:00:00.000,Friends,2020-01-25 20:44:57.858,JanetandRoss,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",lovely place visit garden beautiful have well design love environmentally friendly oasis singapore well worth visit,Garden Tour
68073,488615093,2017-05-29 00:00:00.000,3,Ok for a quick visit.,"Was ok & easy access from the tourist buses. Market stalls & Chinese restaurants, so as you would expect ! Quite a few good bargins the day we visited , items for 2-5 Singapore $ s .",2017-05-01 00:00:00.000,Couples,2020-01-30 12:15:22.024,U2524GOtonyb,United Kingdom,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",ok easy access tourist bus market stall chinese restaurant would expect quite good bargins day visit item singapore,Shopping and Restaurant
28988,508102648,2017-08-02 00:00:00.000,4,Just wanted to go to MBS and see the view,The main reason for going here was for the view. We were close by at Gardens by the Bay and decided to check out the view from MBS. If you flew to Singapore using Singapore airlines bring your boarding passes for a discount. It's a great view but we didn't stay long.,2017-08-01 00:00:00.000,Family,2020-01-29 13:18:31.821,818petey,New Zealand,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",main reason go view close garden bay decide check view mb flew singapore use singapore airline bring boarding pass discount great view not stay long,Transportation and Tickets
12858,609965755,2018-08-24 00:00:00.000,4,Incredible variety and density of orchids,"Beautiful flowers and many variety of orchids, far beyond the classical dendrobium and phalaenopsis orchid. One caveat: can be very crowded on Saturdays, incl. with newly weds taking many pictures. It is worth spending more time in the rest of the botanical garden!",2018-08-01 00:00:00.000,Family,2020-01-29 10:28:26.707,Claudi_Cristi,Switzerland,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",beautiful flower many variety orchid far beyond classical dendrobium phalaenopsis orchid one caveat crowd saturday incl newly wed take many picture worth spending time rest botanical garden,Garden Tour
18212,571880069,2018-04-08 00:00:00.000,4,Relaxing walk around the area,"I brought my family to this place for a relaing afternoon walk. It has been established for 10 years and been a singaporean, its the first time that i am here. There are story boards around telling the story and objective of this reservoir. It offers a nice stroll around the barrage and i saw many people fishing along it. There is this big open green space at level three where many people fly kites or simply lying on the grass to enjoy the breeze._x000D_
_x000D_
Walk a few metres down and you will reach the satay by the bay where you can find some local food. Its quite an interesting place to visit and get some amazing pictures with the singapore straits as the backdrop!",2018-04-01 00:00:00.000,Family,2020-01-30 14:19:15.897,yourtravelbuddysg,Singapore,Marina Barrage,Leisure & Recreation,"8 Marina Gardens Drive Marina Barrage, Singapore 018951, Singapore",brought family place relaing afternoon walk establish year singaporean first time story board around tell story objective reservoir offer nice stroll around barrage saw many people fishing along big open green space level three many people fly kite simply lie grass enjoy breezexd xd walk metre reach satay bay find local food quite interest place visit get amaze picture singapore strait backdrop,Garden Tour
91087,723599083,2019-11-04 00:00:00.000,5,Ã¢â‚¬Å“Famous Historical Site!Ã¢â‚¬Â,"I walked from my hotel, Marina Bay Sands in 20 minutes over to Merlion Park. I was super busy with large tourist group, so I didnÃ¢â‚¬â„¢t get to make too many snapshots, but it was awesome to be there! ThereÃ¢â‚¬â„¢s a full 7-11 under the bridge, snack shops, restaurant, and a great souvenir shop under the bridge too!",2019-11-01 00:00:00.000,Solo,2020-01-30 02:04:05.391,204kennethi,United States,Merlion Park,"Art, History & Culture","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",walk hotel marina bay sand minute merlion park super busy large tourist group didnatmt get make many snapshot awesome thereatms full bridge snack shop restaurant great souvenir shop bridge,Artwork Quality
46014,414561868,2016-09-04 00:00:00.000,5,Lilytopia (June 2016),"On 18 Jun2016, visited the Flower Dome @ Garden by The Bay. An aircon nursery which showcase many flowers theme and different landscaping. It happened to be the Lily theme and was named ""Lilytopia"". Was really an eye opening experience to see the many different species of lilies set in various landscaping within the indoor nursery. It was a Saturday and the garden was packed with visitors. There were long queue at the ticket booth too._x000D_
_x000D_
The entire touring took about 90 minutes. Can smell the fragrance of the flowers. Sweet and refreshing and worth the visit._x000D_
_x000D_
There's always something new every one to two months it's never bored coming here. This month happened to be national day (9 Aug) it's the national flower theme - Orchids",2016-06-01 00:00:00.000,Friends,2020-01-30 01:14:26.613,linweisingapore,Singapore,Flower Dome,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",jun visit flower dome garden bay aircon nursery showcase many flower theme different landscape happen lily theme name lilytopia really eye opening experience see many different specie lily set various landscape within indoor nursery saturday garden packed visitor long queue ticket booth tooxd xd entire tour take minute smell fragrance flower sweet refresh worth visitxd xd always something new every one two month never bore come month happen national day aug national flower theme orchid,Garden Tour
57341,348094548,2016-02-16 00:00:00.000,5,Could spend an entire day here!,"Escape the hustle and bustle of the city here. Air conditioned and very easy on the eyes, you can wander all day in this beautiful garden. Would be a lovely place also to organise a wedding as they have a banquet hall as well.",2015-03-01 00:00:00.000,Couples,2020-01-30 01:01:49.325,Melissadiedrac,Malaysia,Flower Dome,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",escape hustle bustle city air condition easy eye wander day beautiful garden would lovely place also organise wedding banquet hall well,Garden Tour
74708,354551390,2016-03-11 00:00:00.000,4,Fun place to walk around,"I like chinatown, and I always bring out of town visitors to come and walk around. Especially during Chinese new year when they decorate the streets with the animal of the new year. Pagoda street, and the adjacent streets, is full of street stalls and tacky touristy gifts which is fun to walk around as looks at. there are a few Haker centres which are a bit touristy in my opinion but they are in a good spot for lunch or a refuel.",2016-03-01 00:00:00.000,Couples,2020-01-30 12:30:39.090,laurasphotos,Australia,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",like chinatown always bring town visitor come walk around especially chinese new year decorate street animal new year pagoda street adjacent street full street stall tacky touristy gift fun walk around look haker centre bit touristy opinion good spot lunch refuel,Shopping and Restaurant
67277,512105200,2017-08-13 00:00:00.000,4,Shop till you drop,"Has something for everyone. Even has adult shopping stores for more matured clientele. This shopping area is a hub one shouldn't miss, if you've got the time to go there",2017-08-01 00:00:00.000,Business,2020-01-30 03:26:16.679,mayankbhargava2017,India,Orchard Road,Precinct & Street,"Singapore, Singapore",something everyone even adult shopping store mature clientele shopping area hub one not miss get time go,Shopping and Restaurant
101858,381523549,2016-06-11 00:00:00.000,4,A respectable sanctuary for those who fought in the World War 2,A quiet place to escape from the hustle and bustle of the city. It is a very well-mantained and dignified resting place for those who fought in the war. It was a humbling experience.,2016-06-01 00:00:00.000,Family,2020-01-31 16:53:28.676,benjaminb286,Singapore,Kranji War Memorial,"Art, History & Culture","9 Woodlands Road, Singapore 738656, Singapore",quiet place escape hustle bustle city well mantained dignify rest place fought war humble experience,Artwork Quality
33753,477368312,2017-04-20 00:00:00.000,3,Enjoyable walk,Nice walk through the cloud forest attraction as part of our visit to The Gardens By the Bay. A lot of walking which some of the group struggled with.,2017-04-01 00:00:00.000,Couples,2020-01-29 12:26:19.076,Pipey1984,United Kingdom,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",nice walk cloud forest attraction part visit garden bay lot walk group struggle,Garden Tour
43208,432603091,2016-10-29 00:00:00.000,5,Stunning Views!!,We took a trip to the top and enjoyed fabulous views of Singapore!! we spent around an hour 'looking' at all the land marks. Another good feature was that there was a reduced price for seniors.,2016-10-01 00:00:00.000,Family,2020-01-29 13:22:59.884,lyzzydee,United Kingdom,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",take trip top enjoy fabulous view singapore spent around hour look land mark another good feature reduce price senior,Garden Tour
46029,414057996,2016-09-03 00:00:00.000,4,Combined with the orchid show,"The cover of the trees gives one some respite from the heat and humidity. Swan lake is very calming as is the meditation garden. Unfortunately the frangipani were in bud but not out, and the ginger garden was not in flower. The topography of the gardens will be a challenge for some people, but rest seats are scattered around.",2016-08-01 00:00:00.000,Couples,2020-01-26 10:42:40.853,Roger T,Australia,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",cover tree give one respite heat humidity swan lake calm meditation garden unfortunately frangipani bud not ginger garden not flower topography garden challenge people rest seat scatter around,Garden Tour
65256,562287253,2018-02-23 00:00:00.000,4,PREMIER SHOPPING AT THE BEST,"If you are looking for some premier brands thisis the place to visit the entire stretch is loaded with glorious malls with all premier brands on display , do visit the ion mall and the sky observatory at the mall",2018-02-01 00:00:00.000,Couples,2020-01-30 02:52:23.718,skamath_13,India,Orchard Road,Precinct & Street,"Singapore, Singapore",look premier brand thisis place visit entire stretch load glorious mall premier brand display visit ion mall sky observatory mall,Shopping and Restaurant
63456,603128024,2018-08-06 00:00:00.000,3,Good for a night out with friends ... nothing much special for families,"Clarke quay is a sort of a big pub with live music and lot of crowd gatherings in the night time. There is a big swing where people enjoy some adventurous rides and enjoy the whole night. Just ok for families. Nothing much to do. If you wana tick one more destination in your list of to do things in Singapore, can visit once.. nothing special about it.",2017-09-01 00:00:00.000,Family,2020-01-30 01:17:14.178,Alok N,Malaysia,Clarke Quay,Precinct & Street,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",clarke quay sort big pub live music lot crowd gathering night time big swing people enjoy adventurous ride enjoy whole night ok family nothing much wana tick one destination list thing singapore visit nothing special,Shopping and Restaurant
88574,379835769,2016-06-05 00:00:00.000,5,Enjoyable to spend the afternoon there,"Very relaxed atmosphere with many different animal attractions. There is a tram that circuits the zoo which though some exhibits are not visible from, it gives you a chance to hop off and walk around to look. Very easy walking trails, even for those with disabilities. Great to spend a relaxing afternoon at with all ages catered for.",2016-05-01 00:00:00.000,Couples,2020-01-26 12:55:22.378,Garth B,Australia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",relaxed atmosphere many different animal attraction tram circuit zoo though exhibit not visible give chance hop walk around look easy walk trail even disability great spend relax afternoon age cater,Interaction with Animals
9109,638326834,2018-12-09 00:00:00.000,5,Great Place for Kids and Family,Worth visiting and enjoy the Gardens. Very well kept and maintained. They have several different gardens such as Asian garden with Asian theme. Would take a few hours to spend time if you are into botany.,2018-10-01 00:00:00.000,Couples,2020-01-25 16:54:26.888,malz132018,United States,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",worth visit enjoy garden well kept maintain several different garden asian garden asian theme would take hour spend time botany,Garden Tour
